4295099533 183 4 0
4295099534 0 0 0
4295099546 25052 0 100
4295099558 24666 0 83
4295099570 0 0 0
4295099582 0 0 0
4295099594 0 0 0
4295099606 0 0 0
4295099618 0 0 0
4295099630 0 0 0
4295099642 0 0 0
4295099654 0 0 0
4295099666 0 0 0
4295099678 0 0 0
4295099690 0 0 0
4295099702 0 0 0
4295099714 0 0 0
4295099726 0 0 0
4295099738 0 0 0
4295099750 0 0 0
4295099762 0 0 0
4295099774 0 0 0
4295099786 0 0 0
4295099798 2017 0 8
4295099810 8429 0 33
4295099822 28210 0 100
4295099834 892 0 0
4295099846 0 0 0
4295099858 0 0 0
4295099870 0 0 0
4295099882 0 0 0
4295099894 0 0 0
4295099906 0 0 0
4295099918 0 0 0
4295099930 0 0 0
4295099942 0 0 0
4295099954 0 0 0
4295099966 0 0 0
4295099978 0 0 0
4295099990 0 0 0
4295100002 0 0 0
4295100014 0 0 0
4295100026 0 0 0
4295100038 0 0 0
4295100050 1944 0 8
4295100062 0 0 0
4295100074 3589 0 16
4295100086 27290 0 91
4295100098 0 0 0
4295100110 0 0 0
4295100122 0 0 0
4295100134 0 0 0
4295100146 0 0 0
4295100158 0 0 0
4295100170 0 0 0
4295100182 0 0 0
4295100194 0 0 0
4295100206 0 0 0
4295100218 0 0 0
4295100230 0 0 0
4295100242 0 0 0
4295100254 0 0 0
4295100266 0 0 0
4295100278 0 0 0
4295100290 764 0 8
4295100302 1178 0 0
4295100314 0 0 0
4295100326 0 0 0
4295100338 6843 0 25
4295100350 18646 0 58
4295100362 0 0 0
4295100374 0 0 0
4295100386 0 0 0
4295100398 0 0 0
4295100410 0 0 0
4295100422 0 0 0
4295100434 0 0 0
4295100446 0 0 0
4295100458 0 0 0
4295100470 0 0 0
4295100482 0 0 0
4295100494 0 0 0
4295100506 0 0 0
4295100518 0 0 0
4295100530 0 0 0
4295100542 1951 0 8
4295100554 0 0 0
4295100566 0 0 0
4295100578 0 0 0
4295100590 0 0 0
4295100602 14176 0 58
4295100614 7118 0 16
4295100626 0 0 0
4295100638 0 0 0
4295100650 0 0 0
4295100662 0 0 0
4295100674 0 0 0
4295100686 0 0 0
4295100698 0 0 0
4295100710 0 0 0
4295100722 0 0 0
4295100734 0 0 0
4295100746 0 0 0
4295100758 0 0 0
4295100770 0 0 0
4295100782 0 0 0
4295100794 1933 0 8
4295100806 0 0 0
4295100818 0 0 0
4295100830 0 0 0
4295100842 0 0 0
4295100854 0 0 0
4295100866 17574 0 58
4295100878 0 0 0
4295100890 0 0 0
4295100902 0 0 0
4295100914 0 0 0
4295100926 0 0 0
4295100938 0 0 0
4295100950 0 0 0
4295100962 0 0 0
4295100974 0 0 0
4295100986 0 0 0
4295100998 0 0 0
4295101010 0 0 0
4295101022 0 0 0
4295101034 0 0 0
4295101046 1864 0 8
4295101058 0 0 0
4295101070 0 0 0
4295101082 0 0 0
4295101094 0 0 0
4295101106 0 0 0
4295101118 12324 0 50
4295101130 2068 0 0
4295101142 0 0 0
4295101154 0 0 0
4295101166 0 0 0
4295101178 0 0 0
4295101190 0 0 0
4295101202 0 0 0
4295101214 0 0 0
4295101226 0 0 0
4295101238 0 0 0
4295101250 0 0 0
4295101262 0 0 0
4295101274 0 0 0
4295101286 0 0 0
4295101298 1849 0 8
4295101310 0 0 0
4295101322 0 0 0
4295101334 0 0 0
4295101346 0 0 0
4295101358 0 0 0
4295101370 2238 0 16
4295101382 9695 0 33
4295101394 0 0 0
4295101406 0 0 0
4295101418 0 0 0
4295101430 0 0 0
4295101442 0 0 0
4295101454 0 0 0
4295101466 0 0 0
4295101478 0 0 0
4295101490 0 0 0
4295101502 0 0 0
4295101514 0 0 0
4295101526 0 0 0
4295101538 0 0 0
4295101550 1861 0 0
4295101562 0 0 0
4295101574 0 0 0
4295101586 0 0 0
4295101598 0 0 0
4295101610 0 0 0
4295101622 0 0 0
4295101634 9944 0 41
4295101646 0 0 0
4295101658 0 0 0
4295101670 0 0 0
4295101682 0 0 0
4295101694 0 0 0
4295101706 0 0 0
4295101718 0 0 0
4295101730 0 0 0
4295101742 0 0 0
4295101754 0 0 0
4295101766 0 0 0
4295101778 0 0 0
4295101790 0 0 0
4295101802 1867 0 8
4295101814 0 0 0
4295101826 0 0 0
4295101838 0 0 0
4295101850 0 0 0
4295101862 0 0 0
4295101874 0 0 0
4295101886 8112 0 33
4295101898 0 0 0
4295101910 0 0 0
4295101922 0 0 0
4295101934 0 0 0
4295101946 0 0 0
4295101958 0 0 0
4295101970 0 0 0
4295101982 0 0 0
4295101994 0 0 0
4295102006 0 0 0
4295102018 0 0 0
4295102030 0 0 0
4295102042 0 0 0
4295102054 1793 0 8
4295102066 0 0 0
4295102078 0 0 0
4295102090 0 0 0
4295102102 0 0 0
4295102114 0 0 0
4295102126 0 0 0
4295102138 6686 0 33
4295102150 0 0 0
4295102162 0 0 0
4295102174 0 0 0
4295102186 0 0 0
4295102198 0 0 0
4295102210 0 0 0
4295102222 0 0 0
4295102234 0 0 0
4295102246 0 0 0
4295102258 0 0 0
4295102270 0 0 0
4295102282 0 0 0
4295102294 0 0 0
4295102306 1841 0 8
4295102318 0 0 0
4295102330 0 0 0
4295102342 0 0 0
4295102354 0 0 0
4295102366 0 0 0
4295102378 0 0 0
4295102390 3696 0 25
4295102402 1828 0 8
4295102414 0 0 0
4295102426 0 0 0
4295102438 0 0 0
4295102450 0 0 0
4295102462 0 0 0
4295102474 0 0 0
4295102486 0 0 0
4295102498 0 0 0
4295102510 0 0 0
4295102522 0 0 0
4295102534 0 0 0
4295102546 0 0 0
4295102558 1772 0 8
4295102570 0 0 0
4295102582 0 0 0
4295102594 0 0 0
4295102606 0 0 0
4295102618 0 0 0
4295102630 0 0 0
4295102642 1233 0 8
4295102654 3400 0 16
4295102666 0 0 0
4295102678 0 0 0
4295102690 0 0 0
4295102702 0 0 0
4295102714 0 0 0
4295102726 0 0 0
4295102738 0 0 0
4295102750 0 0 0
4295102762 0 0 0
4295102774 0 0 0
4295102786 0 0 0
4295102798 0 0 0
4295102810 1742 0 8
4295102822 0 0 0
4295102834 0 0 0
4295102846 0 0 0
4295102858 0 0 0
4295102870 0 0 0
4295102882 0 0 0
4295102894 0 0 0
4295102906 3823 0 33
