4295951384 184 0 0
4295951385 1474 0 200
4295951397 31081 0 100
4295951409 14580 0 41
4295951421 0 0 0
4295951433 0 0 0
4295951445 0 0 0
4295951457 0 0 0
4295951469 0 0 0
4295951481 0 0 0
4295951493 0 0 0
4295951505 0 0 0
4295951517 0 0 0
4295951529 0 0 0
4295951541 0 0 0
4295951553 0 0 0
4295951565 0 0 0
4295951577 0 0 0
4295951589 0 0 0
4295951601 0 0 0
4295951613 0 0 0
4295951625 0 0 0
4295951637 0 0 0
4295951649 0 0 0
4295951661 24639 0 83
4295951673 12481 0 33
4295951685 0 0 0
4295951697 0 0 0
4295951709 0 0 0
4295951721 0 0 0
4295951733 0 0 0
4295951745 0 0 0
4295951757 0 0 0
4295951769 0 0 0
4295951781 0 0 0
4295951793 0 0 0
4295951805 0 0 0
4295951817 0 0 0
4295951829 0 0 0
4295951841 0 0 0
4295951853 0 0 0
4295951865 0 0 0
4295951877 0 0 0
4295951889 0 0 0
4295951901 0 0 0
4295951913 0 0 0
4295951925 29219 0 100
4295951937 1016 0 0
4295951949 0 0 0
4295951961 0 0 0
4295951973 0 0 0
4295951985 0 0 0
4295951997 0 0 0
4295952009 0 0 0
4295952021 0 0 0
4295952033 0 0 0
4295952045 0 0 0
4295952057 0 0 0
4295952069 0 0 0
4295952081 0 0 0
4295952093 0 0 0
4295952105 0 0 0
4295952117 0 0 0
4295952129 0 0 0
4295952141 0 0 0
4295952153 0 0 0
4295952165 0 0 0
4295952177 10209 0 41
4295952189 15066 0 41
4295952201 0 0 0
4295952213 0 0 0
4295952225 0 0 0
4295952237 0 0 0
4295952249 0 0 0
4295952261 0 0 0
4295952273 0 0 0
4295952285 0 0 0
4295952297 0 0 0
4295952309 0 0 0
4295952321 0 0 0
4295952333 0 0 0
4295952345 0 0 0
4295952357 0 0 0
4295952369 0 0 0
4295952381 0 0 0
4295952393 0 0 0
4295952405 0 0 0
4295952417 0 0 0
4295952429 4100 0 16
4295952441 16400 0 58
4295952453 0 0 0
4295952465 0 0 0
4295952477 0 0 0
4295952489 0 0 0
4295952501 0 0 0
4295952513 0 0 0
4295952525 0 0 0
4295952537 0 0 0
4295952549 0 0 0
4295952561 0 0 0
4295952573 0 0 0
4295952585 0 0 0
4295952597 0 0 0
4295952609 0 0 0
4295952621 0 0 0
4295952633 0 0 0
4295952645 0 0 0
4295952657 0 0 0
4295952669 0 0 0
4295952681 3438 0 8
4295952693 13752 0 41
4295952705 0 0 0
4295952717 0 0 0
4295952729 0 0 0
4295952741 0 0 0
4295952753 0 0 0
4295952765 0 0 0
4295952777 0 0 0
4295952789 0 0 0
4295952801 0 0 0
4295952813 0 0 0
4295952825 0 0 0
4295952837 0 0 0
4295952849 0 0 0
4295952861 0 0 0
4295952873 0 0 0
4295952885 0 0 0
4295952897 0 0 0
4295952909 0 0 0
4295952921 0 0 0
4295952933 2875 0 16
4295952945 11160 0 41
4295952957 0 0 0
4295952969 0 0 0
4295952981 0 0 0
4295952993 0 0 0
4295953005 0 0 0
4295953017 0 0 0
4295953029 0 0 0
4295953041 0 0 0
4295953053 0 0 0
4295953065 0 0 0
4295953077 0 0 0
4295953089 0 0 0
4295953101 0 0 0
4295953113 0 0 0
4295953125 0 0 0
4295953137 0 0 0
4295953149 0 0 0
4295953161 0 0 0
4295953173 0 0 0
4295953185 4168 0 25
4295953197 7407 0 25
